,Date,Symbol,USD,Deposit Rate,Deposit Rewards,Borrow Rate,Borrow Rewards,availableLiquidity,totalVariableDebt
32,04-11-2021,USDT,1.002983682394246237031132050903807,0.06762581173941310275,0.12936357530221560698,0.08283165338198278813,0.14280954971790922937,32449866.617864,312199817.877636
33,04-12-2021,USDC,0.999021638523610001341121323665959,0.01782947686771260742,0.03218997017867295727,0.0296726809282088506,0.04827910572685288522,461239968.710381,922815324.262639
34,04-12-2021,DAI,0.9997402819612424027807804940405093,0.03758562322879935825,0.05470028585855614268,0.05199437448488389003,0.0682041204609239907,161681732.526218741967655903,654927822.186152237801603605
35,04-12-2021,USDT,1.001702454284394615318518256227438,0.06762581173941310275,0.12933698595670213627,0.08283165338198278813,0.1427771464471898592,32449866.617864,312270671.620472
36,04-13-2021,USDC,1.000990832814593723226839476776583,0.01782947686771260742,0.03219065031994121114,0.0296726809282088506,0.04827881788244393423,461239968.710381,922890347.123334
37,04-13-2021,DAI,1.006271037950317028655313789618992,0.03758562322879935825,0.05469815732713714087,0.05199437448488389003,0.06819954308346125479,161681732.526218741967655903,655021121.702325324378452073
38,04-13-2021,USDT,1.002470138024578307150636528927458,0.06762581173941310275,0.12874536210075136902,0.08283165338198278813,0.14212100789649709146,32449866.617864,312341541.607417
39,04-14-2021,USDC,1.000591681947739677089136255025726,0.01782947711767964843,0.03218890557471144789,0.02967268113621249197,0.0482748932395971361,461239964.195789,922965376.082616
40,04-14-2021,DAI,1.001691258998581709420308919162257,0.03758562322879935825,0.05469190846929034292,0.05199437448488389003,0.06818982890815677405,161681732.526218741967655903,655114434.59233013966794327
41,04-14-2021,USDT,0.9995477551656517769043774813033896,0.06762585302050593921,0.12861193526677048005,0.08283170318727634608,0.1419706864468981646,32449864.442051,312412426.039112
42,04-15-2021,USDC,1.002335251962310908987897602617911,0.01782947711767964843,0.03218716077078424894,0.02967268113621249197,0.04827096891350292025,461239964.195789,923040411.185307
43,04-15-2021,DAI,1.007615765042966996465378871643466,0.03758562322879935825,0.05468566014375686732,0.05199437448488389003,0.06818011610812013276,161681732.526218741967655903,655207760.856166683670077196
44,04-15-2021,USDT,1.002074293945562983285807755683124,0.06762585302050593921,0.12858090703536446029,0.08283170318727634608,0.14193340498272061566,32449864.442051,312483328.556489
45,04-16-2021,USDC,1.000364901672451198732597872890184,0.0178294772312885926,0.03218541606822625264,0.02967268123074925115,0.04826704490584980526,461239961.860029,923115452.399135
46,04-16-2021,DAI,1.001529911386670520723540282047409,0.03758562322879935825,0.05467941235066114229,0.05199437448488389003,0.06817040468335842114,161681732.526218741967655903,655301100.493834956384853852
47,04-16-2021,USDT,1.00206868617651620077423490089754,0.06762585302050593921,0.12855447604985026911,0.08283170318727634608,0.14190120020104166725,32449864.442051,312554247.317995
48,04-17-2021,USDC,1.002052899349454690707655233522954,0.0178294772312885926,0.03218367135798517035,0.02967268123074925115,0.04826312121562187217,461239961.860029,923190499.743538
49,04-17-2021,DAI,0.9964894398663296820147497911401281,0.03758562322879935825,0.05467316509012748691,0.05199437448488389003,0.06816069463387855702,161681732.526218741967655903,655394453.505334957812273237
50,04-17-2021,USDT,1.004431065000001751577112700253054,0.06762585302050593921,0.12852804987801179145,0.08283170318727634608,0.14186900265904885983,32449864.442051,312625182.32363
51,04-18-2021,USDC,0.9973282250957772616628425224375307,0.01782948349878248881,0.03218193230101828737,0.0296726864460825372,0.04825919786968488701,461239721.169979,923265552.704551
52,04-18-2021,DAI,0.9988809650519635636271249497518095,0.03758562322879935825,0.05466691836228011115,0.05199437448488389003,0.06815098595968728589,161681732.526218741967655903,655487819.890666687952335351
53,04-18-2021,USDT,1.00269020480059326844597608438612,0.06762277400316668128,0.12850149401107751927,0.08282798837612120747,0.14183675719097546531,32450104.105479,312696255.19314
54,04-19-2021,USDC,0.9948626984173228524380714213957815,0.01782948349878248881,0.03218018768362330748,0.0296726864460825372,0.04825527481464610679,461239721.169979,923340612.303581
55,04-19-2021,DAI,0.9967015876000018745365438628275255,0.03758562322879935825,0.05466067216724311595,0.05199437448488389003,0.06814127866079118108,161681732.526218741967655903,655581199.649830146805040195
56,04-19-2021,USDT,0.9986719540601876928022908791574014,0.06762277400316668128,0.12847507869843375547,0.08282798837612120747,0.14180457558421741627,32450104.105479,312767219.531758
57,04-20-2021,USDC,1.002463626541655969653364098888177,0.0178294962680686781,0.03217844315023502885,0.02967269707171163689,0.0482513349102347275,461239391.031877,923416006.564867
58,04-20-2021,DAI,1.002905465850004569992591479371587,0.03758562322879935825,0.05465442650514049321,0.05199437448488389003,0.06813157273719664386,161681732.526218741967655903,655674592.782825334370387767
59,04-20-2021,USDT,1.000050833568446216998034796358994,0.0676228153518231578,0.12844866958865265269,0.08282803826299590877,0.14177240191843104888,32450101.924409,312838198.564729
60,04-21-2021,USDC,1.001096893709468653358808751895429,0.0178294962680686781,0.03217669862541252117,0.02967269707171163689,0.04824741249106998841,461239391.031877,923491078.458968
61,04-21-2021,DAI,0.9979408232499764656321875636634698,0.03758562322879935825,0.05464818137609612585,0.05199437448488389003,0.06812186818890990357,161681732.526218741967655903,655767999.289652250648378069
62,04-21-2021,USDT,0.9978462630734236654743600952820169,0.0676228153518231578,0.1284222638914577343,0.08282803826299590877,0.14174023477083655549,32450101.924409,312909195.431093
63,04-22-2021,USDC,0.99204295308084421384946490785079,0.0178294962680686781,0.03217495414752426487,0.02967269707171163689,0.04824349038984747049,461239391.031877,923566156.473816
64,04-22-2021,DAI,0.9963559963462823343480654289089839,0.03758562322879935825,0.05464193678023378789,0.05199437448488389003,0.06811216501593701773,161681732.526218741967655903,655861419.1703108956390111
65,04-22-2021,USDT,0.9991487603203452225440282718866279,0.0676228153518231578,0.12839586301129523161,0.08282803826299590877,0.1417080748627181002,32450101.924409,312980208.54015
66,04-23-2021,USDC,1.005872963900000779350372429720604,0.01782952337425409728,0.03217323420949362868,0.02967271962740560941,0.04823956870558681634,461238338.642934,923641238.713494
67,04-23-2021,DAI,1.0002091319000007749620353961206,0.03758562322879935825,0.05463569271767714443,0.05199437448488389003,0.06810246321828387219,161681732.526218741967655903,655954852.42480126934228686
68,04-23-2021,USDT,1.000688009680048587123069900101645,0.06760915931180936732,0.12836890136255864908,0.0828115622939968763,0.14167570977269326564,32451154.811076,313051707.265243
69,04-24-2021,USDC,1.000637773656960691824679404975943,0.01782956187185610758,0.03217151311943749739,0.02967275166213559549,0.04823563016107417896,461237008.679116,923716656.037166
70,04-24-2021,DAI,0.9981351826157664870932335023429852,0.03758562322879935825,0.05462944918854975173,0.05199437448488389003,0.06809276279595618118,161681732.526218741967655903,656048299.05312337175820535
71,04-24-2021,USDT,0.9998919504353717614160076453489257,0.0675449805251011641,0.12833988326650373603,0.08273412947524523356,0.14164260273447333069,32456102.622749,313124878.85795
72,04-25-2021,USDC,0.9998720519405661481187954447957277,0.01782955230860795055,0.03216976873196804492,0.02967274370434258471,0.04823172200055498571,461237259.316542,923791503.72695
73,04-25-2021,DAI,1.000491774389793770320016315033886,0.03758562322879935825,0.05462320619297505725,0.05199437448488389003,0.06808306374895948753,161681732.526218741967655903,656141759.055277202886766569
74,04-25-2021,USDT,0.9999814830863351727812714622931782,0.06754641289653174974,0.1283135452311901278,0.0827358576798853401,0.14161047727736225499,32456002.788249,313195913.713983
75,04-26-2021,USDC,0.999709651758372867874857050949628,0.01782955230860795055,0.03216802443390968291,0.02967274370434258471,0.04822780116526899309,461237259.316542,923866606.349031
76,04-26-2021,DAI,1.001277070289857267981276258342883,0.03758562322879935825,0.05461696373107639968,0.05199437448488389003,0.06807336607729916271,161681732.526218741967655903,656235232.431262762727970517
77,04-26-2021,USDT,1.000361536150711709968610701535411,0.06754641289653174974,0.12828719405820310594,0.0827358576798853401,0.14157838234434039618,32456002.788249,313266913.267071
78,04-27-2021,USDC,1.001772308638703910658999716941436,0.01782955230860795055,0.03216628018286361546,0.02967274370434258471,0.04822388064792830973,461237259.316542,923941715.091878
79,04-27-2021,DAI,1.006575253856536221737334081975511,0.03758562322879935825,0.05461072180297700899,0.05199437448488389003,0.06806366978098040698,161681732.526218741967655903,656328719.181080051281817194
80,04-27-2021,USDT,0.9999569150150842325287518213651299,0.06754641289653174974,0.12826084769494609642,0.0827358576798853401,0.1415462946350620625,32456002.788249,313337929.026723
81,04-28-2021,USDC,0.9973705438996799848368629987337024,0.01782955230860795055,0.0321645359788453165,0.02967274370434258471,0.04821996044853331255,461237259.316542,924016829.955491
82,04-28-2021,DAI,1.009159100431170748682993110310317,0.03758562322879935825,0.05460448040880000646,0.05199437448488389003,0.06805397486000824954,161681732.526218741967655903,656422219.3047290685483066
83,04-28-2021,USDT,0.9999234257033011460585039418670536,0.06754641289653174974,0.12823450614216000161,0.0827358576798853401,0.14151421414959456424,32456002.788249,313408960.992939
84,04-29-2021,USDC,0.9994346456000009355108056674248757,0.0178276280013863633,0.0321627867421628208,0.02967114240177629353,0.04821863716444792109,461287240.918619,924042188.133109
85,04-29-2021,DAI,1.005400760000000941095327390400881,0.03758562322879935825,0.05459823954866840475,0.05199437448488389003,0.0680442813143875486,161681732.526218741967655903,656515732.802209814527438736
86,04-29-2021,USDT,0.9985024026281306634081889560354262,0.06754641289653174974,0.12820816940058339265,0.0827358576798853401,0.14148214088800245854,32456002.788249,313480009.16572
87,04-30-2021,USDC,1.001343299400898549191567903267821,0.0178276280013863633,0.03216104282082828022,0.02967114240177629353,0.04821471760138638836,461287240.918619,924117307.138427
88,04-30-2021,DAI,1.009022544554912974857832839447926,0.03758562322879935825,0.05459199922270510791,0.05199437448488389003,0.06803458914412299152,161681732.526218741967655903,656609259.673522289219213601
89,04-30-2021,USDT,1.002509949000002695328198682427247,0.06765369380923313509,0.12818293343460265857,0.08286529266174820637,0.14144802656446286454,32448503.946771,313555614.027206
90,05-01-2021,USDC,1.004590085600002808833879337607853,0.01697922365590155245,0.03398717886104651764,0.02895652224522738278,0.05220795516210901899,435702139.905922,812714360.488569
91,05-01-2021,DAI,1.000464761411952907299472907820329,0.03835302897916015697,0.05610440868861931734,0.05303760143486608504,0.06989192285371845,148765786.254535060489246682,605360500.157151429871982071
92,05-01-2021,USDT,0.9994676300000027945114934800078135,0.09201084811734196374,0.14720222195529819045,0.11209699941023057065,0.16159356740288999833,25638067.345516,262239586.537828
93,05-02-2021,USDC,0.9965956488449046688047734610471794,0.01697892806430335439,0.03398512828851365699,0.02895627019183216337,0.05220381529310314652,435713016.141448,812778810.394629
94,05-02-2021,DAI,0.9987881072000015183377048032983081,0.03834422842888456097,0.05609760729808141467,0.05302564181219280437,0.0698817150504359626,148768791.515730496671972491,605448926.734778102370772473
95,05-02-2021,USDT,1.000239668783163991324339690790236,0.09241098243936645793,0.14650235973133050192,0.11257465724059793718,0.16080719809245059835,25612789.375144,262312232.269525
96,05-03-2021,USDC,0.9980820081485750503158939230484311,0.01782748425068618486,0.03215568131521239797,0.02967102277688583934,0.04820296045299759496,461292836.788198,924342707.906483
97,05-03-2021,DAI,1.007014928014965050766225503771068,0.03758562322879935825,0.05457328145105245908,0.05199437448488389003,0.06800552088551049698,161681732.526218741967655903,656889920.530450085570394571
98,05-03-2021,USDT,1.004266337286845050627661940471795,0.06765377233079842058,0.12810384296989270081,0.08286538739620636454,0.14135172367000587833,32448499.236487,313769239.389671
99,05-04-2021,USDC,1.004025994116291333326672749989791,0.01782748425068618486,0.03215393760331400946,0.02967102277688583934,0.04819904217748273964,461292836.788198,924417851.088507
100,05-04-2021,DAI,0.9940477441000001495743640547270225,0.03758562322879935825,0.0545670432629892518,0.05199437448488389003,0.06799583421671397633,161681732.526218741967655903,656983500.897089475112740353
101,05-04-2021,USDT,1.00154353267726070560067695996241,0.06765377233079842058,0.12807748829617710368,0.08286538739620636454,0.14131963687756670238,32448499.236487,313840481.070449
102,05-05-2021,USDC,0.9984420491184137276837919568134669,0.01782517440164014299,0.03215218912279550772,0.02966910052574766955,0.04819824153106329,461352837.65952,924433207.081154
103,05-05-2021,DAI,1.007901696674720352010516635065153,0.03758562322879935825,0.05456080560970724217,0.05199437448488389003,0.0679861489232944779,161681732.526218741967655903,657077094.637560593367728864
104,05-05-2021,USDT,1.001800354119069661837927349619726,0.06765377233079842058,0.12805113845350348529,0.08286538739620636454,0.14128755733180847187,32448499.236487,313911739.008964
105,05-06-2021,USDC,0.9937909555455128802217180897272456,0.01782547159946799419,0.03215041185164704097,0.0296693478600872505,0.04819387172858021424,461345624.167031,924517026.670219
106,05-06-2021,DAI,1.000104900875237582772435918522305,0.037583109446714222,0.05455449480910228626,0.0519909560311735921,0.06797645213397506218,161682714.047524729450138108,657170826.186549889231303432
107,05-06-2021,USDT,0.9988137675419373807290800173016025,0.06744596591952943965,0.12802868141845449177,0.0826146623799821806,0.14126613054509407907,32461639.887784,313959352.119431
108,05-07-2021,USDC,1.000253999578538237908998116447506,0.01782547159946799419,0.03214866848014874891,0.0296693478600872505,0.04818995441134288783,461345624.167031,924592179.812176
109,05-07-2021,DAI,1.007505717905678031228506806120352,0.037583109446714222,0.05454825865143017493,0.0519909560311735921,0.06796677022970367138,161682714.047524729450138108,657264440.536732859873264899
110,05-07-2021,USDT,1.001822396734572741574836818675463,0.06744596591952943965,0.1280024213121380049,0.0826146623799821806,0.14123416008962711125,32461639.887784,314030421.494425
111,05-08-2021,USDC,1.00559899930088149629135767040577,0.01782547180422285153,0.03214692519576102112,0.02966934803048787741,0.04818603741242548985,461345622.451734,924667339.064977
112,05-08-2021,DAI,1.000854889182984964805772208923411,0.03758312109071725408,0.05454202320090516102,0.05199097186569234647,0.06795708975434433879,161682711.983061935686400596,657358067.739489502538103494
113,05-08-2021,USDT,1.002476297736540104761022771442816,0.06744598994067695874,0.12797616550217217448,0.08261469136357240064,0.14120219704203331649,32461641.715506,314101506.573258
114,05-09-2021,USDC,0.9990326950000038267148155819146579,0.01782547180422285153,0.03214518191855215496,0.02966934803048787741,0.04818212073098737108,461345622.451734,924742504.444757
115,05-09-2021,DAI,1.002640585400003840534551127882711,0.03758312109071725408,0.05453578811157028011,0.05199097186569234647,0.06794741059753372453,161682711.983061935686400596,657451708.86226988779631404
116,05-09-2021,USDT,1.001901307735977618462807178043389,0.06744598994067695874,0.12794991499470637735,0.08261469136357240064,0.14117024098271934124,32461641.715506,314172608.289206
117,05-10-2021,USDC,0.9973751000971430969001830813763643,0.01782547180422285153,0.03214343868851829162,0.02966934803048787741,0.04817820436746046744,461345622.451734,924817675.943233
118,05-10-2021,DAI,1.001464394394588993962200582526878,0.03758312109071725408,0.05452955355755365421,0.05199097186569234647,0.06793773281593642741,161682711.983061935686400596,657545363.35713472533391294
119,05-10-2021,USDT,1.000633964356379284028610804550243,0.06744598994067695874,0.12792366929221905497,0.08261469136357240064,0.14113829212717059789,32461641.715506,314243726.163231
120,05-11-2021,USDC,1.000073752432783405859971491944831,0.01782546712960383686,0.03214169555049294349,0.02966934414018670973,0.04817429481699575134,461345745.218442,924892728.860738
121,05-11-2021,DAI,1.004994280429311429068654319860266,0.03758312109071725408,0.05452331953897697187,0.05199097186569234647,0.06792805640955526296,161682711.983061935686400596,657639031.224084015150900196
122,05-11-2021,USDT,1.001074781663892270507837455895535,0.067540739496264936,0.12790067419795842521,0.08272901252398734787,0.14110702303157281692,32454339.500111,314313362.081439
123,05-12-2021,USDC,1.00205009969899884293992067419779,0.01782546726767797893,0.03213995246749513743,0.02966934425509447625,0.04817037908949274948,461345742.971815,924967912.572475
124,05-12-2021,DAI,1.001503362554831937642092665528209,0.03758312109071725408,0.05451708605596181355,0.05199097186569234647,0.06791838137839287737,161682711.983061935686400596,657732712.463117757247275808
125,05-12-2021,USDT,0.9980426214236192284930352404220413,0.067540739496264936,0.12787440059797963037,0.08272901252398734787,0.14107504424626614193,32454339.500111,314384610.398806
126,05-13-2021,USDC,1.003550248242288169869704022949618,0.01782546726767797893,0.03213820937952495541,0.02966934425509447625,0.04816646367967091466,461345742.971815,925043102.407333
127,05-13-2021,DAI,1.000757975032767173669096662658085,0.03751291847233599055,0.05450897151932286902,0.0518955013211790966,0.06790847294239019553,161708726.225737065630870593,657828681.378422919413184198
128,05-13-2021,USDT,0.9982910589736171205672655044180418,0.067540739496264936,0.12784813181884079249,0.08272901252398734787,0.1410430726847807471,32454339.500111,314455874.918999
129,05-14-2021,USDC,0.9954317689875600048517313453633055,0.01782546726767797893,0.03213646633879133187,0.02966934425509447625,0.04816254858776100659,461345742.971815,925118298.360885
130,05-14-2021,DAI,0.9960378072750000693939540328492548,0.03751291847233599055,0.05450275095971647812,0.0518955013211790966,0.06789881845485084182,161708726.225737065630870593,657922217.598226516528947767
131,05-14-2021,USDT,1.001204364118974519558908048168955,0.067540739496264936,0.12782186786125188793,0.08272901252398734787,0.14101110834714786497,32454339.500111,314527155.642017
132,05-15-2021,USDC,0.9973414998097678664253652051018794,0.01782568435228932714,0.03213472363532885983,0.0296695249162339723,0.04815834102401385745,461340105.530732,925199125.360554
133,05-15-2021,DAI,1.000785029689735476322297595525372,0.03751291847233599055,0.05449653093399301362,0.0518955013211790966,0.06788916533749121774,161708726.225737065630870593,658015767.141049847199029576
134,05-15-2021,USDT,1.003770643362260584903148551052123,0.06754078809911153139,0.12779560957418386781,0.08272907116509409322,0.14097915148746446421,32454337.763454,314598452.0009
135,05-16-2021,USDC,1.00386724583318821188893200398753,0.01782568435228932714,0.03213298066787400749,0.0296695249162339723,0.04815442656789236542,461340105.530732,925274334.466715
136,05-16-2021,DAI,1.003562591770159731616203053317869,0.03751291847233599055,0.05449031144227295964,0.0518955013211790966,0.06787951359031327883,161708726.225737065630870593,658109330.006892911423429624
137,05-16-2021,USDT,1.001411363565648703427082318660296,0.06754078809911153139,0.12776935524290847215,0.08272907116509409322,0.14094720157492014912,32454337.763454,314669765.179989
138,05-17-2021,USDC,0.9969786398474106171589774961927318,0.01782548970513071557,0.0321310620947406876,0.02966936292793738041,0.04815051223270308823,461347682.451525,925349553.477255
139,05-17-2021,DAI,0.996461341105728978522671224487635,0.03751291847233599055,0.05448409248467669327,0.0518955013211790966,0.0678698632133188131,161708726.225737065630870593,658202906.195755709202147911
140,05-17-2021,USDT,1.000853955392874657369443318766643,0.06754078809911153139,0.12774310573530642492,0.08272907116509409322,0.14091525888631647664,32454337.763454,314741094.561928
141,05-18-2021,USDC,0.9976842308226589235569565917761327,0.01782548979880928931,0.03212931931078189392,0.0296693630058983129,0.04814659843387843851,461347679.848402,925424774.409005
142,05-18-2021,DAI,1.006005247740344411694174410822177,0.03751291847233599055,0.05447787406132448456,0.0518955013211790966,0.06786021420650944118,161708726.225737065630870593,658296495.707638240535184437
143,05-18-2021,USDT,1.002136364539001384818248155228643,0.06754078809911153139,0.12771686105208034737,0.08272907116509409322,0.14088332342167610113,32454337.763454,314812440.146715
144,05-19-2021,USDC,0.9942867588672270705360064784056814,0.0178252424391403532,0.03212478650363224498,0.02966915714818124442,0.04813883884976079427,461359425.966122,925504222.182903
145,05-19-2021,DAI,1.001360372676762730718061004113202,0.03752011754608728943,0.05446691094632061673,0.05190529182084133151,0.06784443914732617918,161708528.914294506628641068,658399960.836810580461419765
146,05-19-2021,USDT,1.000165873091637608762890044165689,0.06724479110212773538,0.12766928767654460131,0.08237191691262279887,0.14083702264836245176,32477797.040308,314892213.604986
147,05-20-2021,USDC,1.004052586001831217127971407539628,0.01782524260101234813,0.0321230439789048078,0.02966915728289485802,0.04813492602654313581,461359423.835375,925579455.172907
148,05-20-2021,DAI,1.003288724941235133479336294563147,0.03752011754608728943,0.05446069294077492501,0.05190529182084133151,0.06783479193247365372,161708528.914294506628641068,658493596.05997762293648686
149,05-20-2021,USDT,1.002313707836607268197741144271424,0.06724359122602907212,0.12764316881673555323,0.08237046903081541531,0.14080527692679326749,32477882.222018,314963208.67531
150,05-21-2021,USDC,1.008396957716305112988200987381034,0.01782528191943985399,0.03212109447651581655,0.02966919000458040857,0.04813065083271513118,461361385.935998,925661669.552011
151,05-21-2021,DAI,1.003397564807188510612596566233814,0.03749871901167243043,0.05396083209764092042,0.0518761903458892545,0.06721093980747260727,161716303.245728942613164706,658586818.914607276450676377
152,05-21-2021,USDT,0.9972650896101411201824953920640345,0.06663390686395478818,0.12761581215945562365,0.08163466913342804447,0.1407910487569320093,32520532.437426,314995038.468984
153,05-22-2021,USDC,0.9995095471578337981631348455169189,0.01782528191943985399,0.0321193520044698678,0.02966919000458040857,0.04812673867029779769,461361385.935998,925736915.431845
154,05-22-2021,DAI,0.9981989617605194943961152372408849,0.03749871901167243043,0.05395467503281805927,0.0518761903458892545,0.06720138802951231893,161716303.245728942613164706,658680428.217127669773400778
155,05-22-2021,USDT,1.005769532571981181442884822448547,0.06663390686395478818,0.1275899433771846564,0.08163466913342804447,0.14075956344448899683,32520532.437426,315065497.036498
156,05-23-2021,USDC,1.000140925199214898911991908470191,0.01782528212626907334,0.03211760962141106868,0.02966919017670827216,0.04812282682583341149,461361384.139876,925812167.429015
157,05-23-2021,DAI,1.003158883294459247342816313909081,0.03749871901167243043,0.05394851849753766392,0.0518761903458892545,0.0671918376082018904,161716303.245728942613164706,658774050.832944314164110591
158,05-23-2021,USDT,1.002142468670443246078991110568269,0.06663390686395478818,0.12756407929210529488,0.08163466913342804447,0.14072808516650192415,32520532.437426,315135971.379186
159,05-24-2021,USDC,0.9994534310665649226951911714657767,0.01766800340203450434,0.03287300204083128325,0.02953800932971275479,0.04947039627487805467,408328228.321004,808739883.721651
160,05-24-2021,DAI,0.9988593983584341716712942515228884,0.03540999954961118271,0.05307821805812590402,0.0490329181512236477,0.06616543619063432425,148487760.392588638584403787,602226206.15630666933937801
161,05-24-2021,USDT,1.001098103480364280089228963593869,0.0314160371902693113,0.13422208546788214715,0.0393879327201100592,0.15152989863369627339,34015172.383874,263787650.766354
162,05-25-2021,USDC,1.00181983280000225152996502803706,0.01697612524436884492,0.03459858217285947901,0.02895388009509993879,0.05311668053341160125,435385984.707025,813460295.733531
163,05-25-2021,DAI,1.002521198400002253106242132101064,0.03849110517476686776,0.0572586300722230257,0.05322522966942529666,0.07127633581065034257,148612889.071784327277977883,607044447.794229650012604405
164,05-25-2021,USDT,0.9985212165035283921165228186898496,0.11197595611007589013,0.15019773243657768398,0.13583138239262696816,0.16406276915041040184,24377788.612967,264080697.877483
